sku_id,block_count,actual_total,forecast_total,absolute_error,mean_block_absolute_error,block_naive_scale,block_wmape_percent,block_mase,lifecycle_tier,frequency_tier,recency_tier,abc_units_tier,abc_value_tier,strategy_tier,forecast_mode
3526779P00000,6,3.0,8.833333333333332,7.833333333333333,1.3055555555555556,1.6923076923076923,261.1111111111111,0.7714646464646465,dormant,rare_0_1,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
3532052R20000,6,3.0,5.109213054180145,6.170721113681793,1.0284535189469655,2.923076923076923,205.6907037893931,0.3518393617450145,established,recurring_4_6,recent_0_2,B,A,point_forecast_priority,point_forecast_plus_range
3532065D41000,6,1.0,4.166666666666666,3.1666666666666665,0.5277777777777778,1.0,316.66666666666663,0.5277777777777778,dormant,rare_0_1,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
3532077R10000,6,14.0,6.9468777775764465,7.533457696437836,1.2555762827396393,2.75,53.810412117413115,0.4565731937235052,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
3532080G21000,6,4.0,10.592256133345675,9.061504088897117,1.5102506814828527,3.923076923076923,226.53760222242792,0.3849658599858252,established,occasional_2_3,recent_0_2,C,B,cautious_point_forecast,cautious_point_plus_range
35321M60M10000,6,17.0,10.621063828468323,10.391286253929138,1.731881042321523,3.8461538461538463,61.125213258406696,0.45028907100359594,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
35321M66L10000,6,9.0,5.635646641254425,3.807901084423065,0.6346501807371775,4.230769230769231,42.31001204914517,0.15000822453787832,established,recurring_4_6,recent_3_5,B,B,cautious_point_forecast,cautious_point_plus_range
3550065P02000,6,6.0,9.215020060539246,7.020909905433655,1.1701516509056091,4.230769230769231,117.01516509056091,0.27658129930496217,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
35501M75T00000,6,32.0,20.263997669271152,37.49204424523858,6.248674040873097,,117.16263826637056,,cold_start,rare_0_1,no_history,C,C,inventory_policy_priority,inventory_policy_plus_range
35502M75T00000,6,29.0,19.815093749106353,34.20451179021751,5.700751965036251,,117.94659238006038,,cold_start,rare_0_1,no_history,C,C,inventory_policy_priority,inventory_policy_plus_range
3552686R20000,6,22.0,7.795746088027954,14.204253911972046,2.367375651995341,2.833333333333333,64.56479050896384,0.8355443477630615,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
35601M74TA0000,6,61.0,7.0,54.0,9.0,2.0,88.52459016393442,4.5,new,rare_0_1,recent_3_5,C,B,inventory_policy_priority,inventory_policy_plus_range
35602M73T00000,6,10.0,15.682271264480931,12.454847509653954,2.075807918275659,,124.54847509653953,,cold_start,rare_0_1,no_history,C,C,inventory_policy_priority,inventory_policy_plus_range
35603M79G30000,6,5.0,4.462613165378571,1.8195201754570007,0.3032533625761668,3.076923076923077,36.390403509140015,0.0985573428372542,established,recurring_4_6,stale_6_11,B,C,inventory_policy_priority,inventory_policy_plus_range
3560461J10000,6,14.0,6.665566384792328,14.428602993488312,2.404767165581385,2.1666666666666665,103.06144995348794,1.1098925379606395,established,recurring_4_6,recent_0_2,B,C,point_forecast_priority,point_forecast_plus_range
35604M84400000,6,1.0,16.48244157708519,15.48244157708519,2.5804069295141985,6.230769230769231,1548.244157708519,0.41413938374919235,established,occasional_2_3,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
35612M60B50000,6,1.0,4.25,5.25,0.875,1.0909090909090908,525.0,0.8020833333333334,dormant,rare_0_1,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
3565050J10000,6,1.0,3.342991141219385,3.2286607608129234,0.5381101268021539,0.5,322.86607608129236,1.0762202536043077,established,occasional_2_3,recent_0_2,B,A,cautious_point_forecast,cautious_point_plus_range
35650M53T00000,6,24.0,5.25,18.75,3.125,,78.125,,new,rare_0_1,recent_3_5,C,C,inventory_policy_priority,inventory_policy_plus_range
35650M60M00000,6,5.0,5.945833325386047,5.214235901832581,0.8690393169720968,2.6923076923076925,104.28471803665161,0.3227860320182074,established,recurring_4_6,recent_0_2,B,B,point_forecast_priority,point_forecast_plus_range
35651M79G40000,6,4.0,4.760427117347717,4.384712338447571,0.7307853897412618,3.0,109.61780846118927,0.24359512991375395,established,recurring_4_6,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
35651M79M00000,6,3.0,8.629381895065308,6.582551956176758,1.0970919926961262,2.6153846153846154,219.41839853922525,0.41947635014851886,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
35670M76T00000,6,20.0,1.7999999999999998,18.2,3.033333333333333,0.5,91.0,6.066666666666666,new,occasional_2_3,recent_0_2,C,B,cautious_point_forecast,cautious_point_plus_range
35671M79G30000,6,12.0,6.3669270277023315,8.289389252662659,1.3815648754437764,3.3846153846153846,69.07824377218883,0.40818962229020667,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
35671M79G40000,6,3.0,6.9671741127967834,6.149364769458771,1.0248941282431285,3.615384615384616,204.9788256486257,0.2834813546204398,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
3570186R00000,6,21.0,9.40259873867035,12.894595265388489,2.1490992108980813,2.6923076923076925,61.402834597088045,0.7982368497621444,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
35701M76T00000,6,28.0,5.5939226519337,22.4060773480663,3.734346224677717,1.0,80.02170481452251,3.734346224677717,new,occasional_2_3,recent_0_2,B,B,cautious_point_forecast,cautious_point_plus_range
3570273R10000,6,6.0,4.042759299278259,3.481651186943054,0.5802751978238424,1.8,58.02751978238424,0.32237510990213464,established,recurring_4_6,recent_0_2,B,B,point_forecast_priority,point_forecast_plus_range
35702M76T00000,6,30.0,6.593481063842773,23.406518936157227,3.9010864893595376,0.3333333333333333,78.02172978719075,11.703259468078613,developing,recurring_4_6,recent_0_2,B,A,point_forecast_priority,point_forecast_plus_range
35750M53T01000,6,31.0,5.25,25.75,4.291666666666667,,83.06451612903226,,new,rare_0_1,recent_3_5,C,C,inventory_policy_priority,inventory_policy_plus_range
35750M68P00000,6,5.0,3.8187488317489624,5.038456559181213,0.8397427598635355,2.1538461538461537,100.76913118362427,0.38988056707949864,established,recurring_4_6,stale_6_11,C,B,inventory_policy_priority,inventory_policy_plus_range
35750M68P11000,6,1.0,7.833333333333333,6.833333333333333,1.1388888888888888,0.7692307692307693,683.3333333333333,1.4805555555555554,dormant,rare_0_1,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
35750M68P20000,6,1.0,9.833333333333332,8.833333333333332,1.472222222222222,2.0,883.3333333333333,0.736111111111111,established,rare_0_1,recent_0_2,C,B,inventory_policy_priority,inventory_policy_plus_range
35750M73T00000,6,43.0,12.0,31.0,5.166666666666667,,72.09302325581395,,new,rare_0_1,recent_0_2,C,C,inventory_policy_priority,inventory_policy_plus_range
3591075F31000,6,14.0,9.235866665840149,10.800675749778748,1.8001126249631245,3.5,77.14768392699105,0.514317892846607,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
3591075F61000,6,2.0,5.0,5.166666666666667,0.8611111111111112,1.6666666666666667,258.33333333333337,0.5166666666666667,dormant,rare_0_1,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
35910M74L01000,6,22.0,11.672518491744995,10.393203496932983,1.7322005828221638,5.6923076923076925,47.241834076968104,0.3043055077930828,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
3611050A30000,6,2.0,14.276288314926344,12.276288314926344,2.046048052487724,8.615384615384615,613.8144157463172,0.2374877203780394,established,occasional_2_3,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
3613050A30000,6,2.0,26.66532490936053,24.66532490936053,4.110887484893421,8.23076923076923,1233.2662454680265,0.49945361965994844,established,occasional_2_3,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
36230M70CA1000,6,2.0,2.9192614555358887,3.2346670627593994,0.5391111771265665,1.1538461538461535,161.73335313796997,0.46722968684302446,established,recurring_4_6,recent_0_2,B,C,point_forecast_priority,point_forecast_plus_range
36250M74T55000,6,7.0,20.514280406031062,14.996895976974248,2.4994826628290414,,214.2413710996321,,cold_start,rare_0_1,no_history,C,C,inventory_policy_priority,inventory_policy_plus_range
3627479P01000,6,12.0,7.710679769515991,7.201135635375977,1.2001892725626628,3.3076923076923075,60.00946362813314,0.36284791961196783,established,recurring_4_6,recent_3_5,A,A,cautious_point_forecast,cautious_point_plus_range
3641054G01000,6,9.0,10.149938464164734,9.748835682868958,1.6248059471448262,2.076923076923077,108.32039647632175,0.7823139745512125,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
3641063J02000,6,4.0,10.116921186447144,6.1169211864471436,1.0194868644078572,2.8461538461538463,152.9230296611786,0.3581980874946525,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
3641075F01000,6,10.0,8.166373628177187,10.0,1.6666666666666667,2.769230769230769,100.0,0.6018518518518519,established,occasional_2_3,recent_3_5,C,C,cautious_point_forecast,cautious_point_plus_range
36410M60B30000,6,0.0,5.0,5.0,0.8333333333333334,1.3,,0.6410256410256411,established,rare_0_1,recent_0_2,A,C,inventory_policy_priority,inventory_policy_plus_range
36410M67K10000,6,31.0,8.296076655387878,22.70392334461212,3.7839872241020203,6.461538461538462,73.23846240197459,0.5856170703967413,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
3641275F00000,6,1.0,3.2190167795113327,3.1460111863408886,0.5243351977234815,1.2727272727272727,314.60111863408883,0.41197765535416403,established,occasional_2_3,stale_6_11,C,C,inventory_policy_priority,inventory_policy_plus_range
36430M76M00000,6,6.0,4.25,5.583333333333333,0.9305555555555555,1.3636363636363635,93.05555555555554,0.6824074074074074,established,rare_0_1,recent_0_2,A,B,inventory_policy_priority,inventory_policy_plus_range
3658054P00000,6,9.0,5.1224952936172485,7.989616274833679,1.3316027124722798,1.2222222222222223,88.77351416481866,1.0894931283864107,established,recurring_4_6,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
3658354P01000,6,19.0,13.136040806770325,8.102579474449158,1.3504299124081929,5.230769230769231,42.645155128679775,0.25817042443097804,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
37019M79MK0000,6,5.0,5.800790727138519,6.612339437007904,1.1020565728346507,3.888888888888889,132.24678874015808,0.28338597587176734,established,recurring_4_6,recent_0_2,B,A,point_forecast_priority,point_forecast_plus_range
37145M55B21000,6,14.0,13.808936595916748,9.89209508895874,1.6486825148264568,4.769230769230769,70.657822063991,0.34569149504425706,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
37145M56R20000,6,3.0,4.914921820163727,5.976696312427521,0.9961160520712534,2.4615384615384617,199.2232104142507,0.4046721461539467,established,recurring_4_6,recent_0_2,B,C,point_forecast_priority,point_forecast_plus_range
37145M66L00000,6,10.0,6.731433749198914,6.002024292945862,1.0003373821576436,1.7692307692307692,60.02024292945862,0.5654080855673638,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
37736M58R00000,6,10.0,5.748036026954651,4.492496371269226,0.7487493952115377,2.583333333333333,44.92496371269226,0.2898384755657566,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
37736M79M00000,6,3.0,3.205239862203598,5.091639846563339,0.8486066410938898,1.9230769230769231,169.72132821877798,0.4412754533688227,established,recurring_4_6,recent_3_5,C,C,cautious_point_forecast,cautious_point_plus_range
3773773R00Z2S,6,7.0,6.897843658924103,2.8781036734580994,0.4796839455763499,5.0,41.115766763687134,0.09593678911526998,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
38315M68K00000,6,8.0,3.56551331281662,5.509016573429108,0.9181694289048513,2.3846153846153846,68.86270716786385,0.38503879276655056,established,recurring_4_6,stale_6_11,B,C,inventory_policy_priority,inventory_policy_plus_range
38330M68K01000,6,3.0,6.147654339765591,3.147654339765591,0.5246090566275985,1.0833333333333333,104.9218113255197,0.48425451381009094,established,occasional_2_3,stale_6_11,C,C,inventory_policy_priority,inventory_policy_plus_range
3834062R30000,6,10.0,2.0502758000631784,10.683425266687726,1.7805708777812876,0.4615384615384615,106.83425266687725,3.8579035685261234,established,occasional_2_3,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
38340M51K42000,6,35.0,10.277058720588684,24.722941279411316,4.120490213235219,3.1538461538461537,70.63697508403233,1.3064968968794597,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
3834651K42000,6,1.0,18.592433168684057,17.592433168684057,2.9320721947806763,2.25,1759.2433168684056,1.3031431976803005,dormant,occasional_2_3,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
3845061J12000,6,0.0,4.481972510568601,4.481972510568601,0.7469954184281001,1.0,,0.7469954184281001,dormant,occasional_2_3,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
3845062R00000,6,9.0,5.068963170051575,7.640178203582764,1.2733630339304607,1.3846153846153846,84.89086892869737,0.9196510800608882,established,recurring_4_6,recent_3_5,B,B,cautious_point_forecast,cautious_point_plus_range
3845065J10000,6,7.0,2.692164868116379,6.529841989278793,1.0883069982131321,3.076923076923077,93.28345698969704,0.3536997744192679,established,recurring_4_6,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
3845071L10000,6,15.0,12.978629231452942,7.749400734901427,1.2915667891502378,3.3846153846153846,51.662671566009514,0.38159927861257026,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
38450M79M00000,6,16.0,7.570021152496338,12.039920568466187,2.0066534280776978,3.3076923076923075,75.24950355291367,0.6066626643025598,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
38450M80T10000,6,7.0,18.01356740303875,15.239009690222634,2.539834948370439,,217.7001384317519,,cold_start,rare_0_1,no_history,C,C,inventory_policy_priority,inventory_policy_plus_range
38452M56R30000,6,21.0,6.958033859729767,14.596291482448578,2.432715247074763,1.1666666666666667,69.5061499164218,2.0851844974926537,developing,recurring_4_6,recent_0_2,B,C,point_forecast_priority,point_forecast_plus_range
38452M65L00000,6,17.0,13.513646125793457,6.448360204696655,1.0747267007827759,4.307692307692308,37.93153061586268,0.2494901269674301,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
38452M68K00000,6,9.0,6.376774138197246,9.251182758798164,1.5418637931330272,2.5384615384615383,102.79091954220182,0.6074008882039199,established,occasional_2_3,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
38480M68P01000,6,1.0,5.214790349811713,4.476526899874475,0.7460878166457459,2.0,447.6526899874475,0.37304390832287293,established,occasional_2_3,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
38500M55T01000,6,39.0,5.651162790697676,33.348837209302324,5.558139534883721,1.5,85.50983899821108,3.705426356589147,developing,occasional_2_3,stale_6_11,C,C,inventory_policy_priority,inventory_policy_plus_range
3882151K02000,6,9.0,9.91524126160634,11.610160841070893,1.9350268068451488,1.5384615384615383,129.0017871230099,1.2577674244493469,established,occasional_2_3,stale_6_11,C,C,inventory_policy_priority,inventory_policy_plus_range
3882165J00000,6,5.0,6.8525030760409305,5.284167692013643,0.8806946153356071,2.6153846153846154,105.68335384027287,0.3367361764518498,established,occasional_2_3,recent_0_2,B,C,cautious_point_forecast,cautious_point_plus_range
38821M67P00000,6,16.0,7.384319186210632,10.530739665031433,1.7551232775052388,2.3846153846153846,65.81712290644646,0.7360194389538098,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
3910268L01000,6,1.0,8.166486044998003,7.166486044998003,1.1944143408330004,1.2307692307692308,716.6486044998003,0.9704616519268128,established,occasional_2_3,stale_6_11,C,C,inventory_policy_priority,inventory_policy_plus_range
39102M80T00000,6,9.0,33.817807080906164,24.817807080906164,4.136301180151027,,275.7534120100685,,cold_start,rare_0_1,no_history,C,C,inventory_policy_priority,inventory_policy_plus_range
3925061J00000,6,7.0,6.208080232143402,3.3534780144691467,0.5589130024115244,2.6153846153846154,47.90682877813067,0.21370203033381815,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
39321M56R00000,6,3.0,4.12798535823822,3.029917001724243,0.5049861669540405,2.3076923076923075,100.9972333908081,0.21882733901341758,established,recurring_4_6,stale_6_11,B,C,inventory_policy_priority,inventory_policy_plus_range
39321M67P00000,6,7.0,8.744665026664734,4.0599693059921265,0.6766615509986877,4.0,57.99956151417324,0.16916538774967194,established,recurring_4_6,recent_0_2,B,C,point_forecast_priority,point_forecast_plus_range
39322M56R00000,6,4.0,12.442442518288154,8.442442518288154,1.4070737530480255,2.6923076923076925,211.06106295720383,0.5226273939892666,established,occasional_2_3,stale_6_11,C,C,inventory_policy_priority,inventory_policy_plus_range
39322M67P00000,6,7.0,8.937538385391235,4.1989641189575195,0.6998273531595866,3.769230769230769,59.98520169939314,0.18566848145050255,established,recurring_4_6,recent_0_2,B,C,point_forecast_priority,point_forecast_plus_range
39322M67P10000,6,8.0,8.788988709449768,7.714012980461121,1.2856688300768535,6.307692307692308,96.42516225576401,0.20382554623169627,established,recurring_4_6,recent_0_2,B,C,point_forecast_priority,point_forecast_plus_range
3F11579S10ZWG,6,8.0,2.13742875237492,7.2875237492083595,1.2145872915347267,0.8,91.09404686510449,1.5182341144184082,established,occasional_2_3,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
3F11779S00000,6,5.0,4.333333333333333,3.0,0.5,0.8888888888888888,60.0,0.5625,dormant,rare_0_1,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
4161552R00000,6,5.0,52.56688546454539,47.56688546454539,7.927814244090899,,951.3377092909079,,cold_start,rare_0_1,no_history,C,C,inventory_policy_priority,inventory_policy_plus_range
4171080J00000,6,21.0,7.109045326709747,13.890954673290253,2.315159112215042,14.076923076923077,66.14740320614406,0.1644648549660959,established,recurring_4_6,recent_0_2,B,B,point_forecast_priority,point_forecast_plus_range
41710M68K00000,6,16.0,17.601575255393982,11.846171021461487,1.9743618369102478,23.307692307692307,74.03856888413429,0.08470859366281591,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
41710M76M00000,6,15.0,14.70689011523606,10.097703294921313,1.6829505491535521,4.916666666666667,67.31802196614208,0.34229502694648517,established,occasional_2_3,recent_3_5,B,C,cautious_point_forecast,cautious_point_plus_range
41710M82000000,6,22.0,7.586271524429321,17.61264419555664,2.93544069925944,3.3846153846153846,80.05747361616655,0.867289297508471,established,recurring_4_6,recent_3_5,A,C,cautious_point_forecast,cautious_point_plus_range
4311052R71000,6,4.0,16.072279446121094,12.072279446121096,2.012046574353516,8.153846153846153,301.80698615302737,0.2467604289301482,established,occasional_2_3,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
4311078K00000,6,1.0,5.999999999999999,6.999999999999999,1.1666666666666665,0.9230769230769232,699.9999999999999,1.2638888888888884,established,rare_0_1,recent_3_5,C,C,inventory_policy_priority,inventory_policy_plus_range
43110M75J80000-OP,6,2.0,4.664463758468628,3.1997021436691284,0.5332836906115214,2.142857142857143,159.98510718345642,0.24886572228537665,established,recurring_4_6,stale_6_11,C,A,inventory_policy_priority,inventory_policy_plus_range
432006682227S,6,3.0,0.6666666666666666,3.666666666666667,0.6111111111111112,,122.22222222222223,,dormant,rare_0_1,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
4321052R5027N,6,8.0,8.281450390815735,5.768986105918884,0.9614976843198141,4.615384615384615,72.11232632398605,0.20832449826929306,established,recurring_4_6,recent_0_2,B,A,point_forecast_priority,point_forecast_plus_range
4321052S0039M,6,51.0,7.90894091129303,44.872095227241516,7.478682537873586,3.5,87.9845004455716,2.1367664393924533,established,recurring_4_6,recent_3_5,A,A,cautious_point_forecast,cautious_point_plus_range
4321053R100CE,6,20.0,9.718011856079102,10.281988143920898,1.7136646906534831,4.615384615384615,51.40994071960449,0.3712940163082547,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
4321057M100BK,6,0.0,3.1483208955223874,3.1483208955223874,0.5247201492537312,1.0,,0.5247201492537312,established,occasional_2_3,recent_0_2,B,A,cautious_point_forecast,cautious_point_plus_range
4321061J01ZBP,6,5.0,3.7201585471630096,3.4370767176151276,0.5728461196025213,3.8461538461538463,68.74153435230255,0.14893999109665554,established,recurring_4_6,recent_3_5,B,C,cautious_point_forecast,cautious_point_plus_range
4321064J01ZBP,6,4.0,2.628193885087967,4.974477976560593,0.8290796627600988,1.1538461538461535,124.36194941401482,0.7185357077254192,established,recurring_4_6,recent_3_5,C,C,cautious_point_forecast,cautious_point_plus_range
4321068LA0ZA8,6,20.0,10.69729232788086,10.489263534545898,1.7482105890909831,4.0,52.44631767272949,0.4370526472727458,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
4321071L91QC8,6,0.0,5.224739742804655,5.224739742804655,0.8707899571341091,1.1538461538461535,,0.7546846295162282,established,occasional_2_3,recent_0_2,B,A,cautious_point_forecast,cautious_point_plus_range
4321078K6027N,6,2.0,8.333333333333332,6.833333333333333,1.1388888888888888,0.9230769230769232,341.66666666666663,1.233796296296296,established,rare_0_1,stale_6_11,C,C,inventory_policy_priority,inventory_policy_plus_range
4321079K510BK,6,3.0,9.672278261592218,6.6722782615922185,1.1120463769320363,2.1818181818181817,222.4092753864073,0.5096879227605167,established,occasional_2_3,recent_0_2,B,B,cautious_point_forecast,cautious_point_plus_range
4321080S6027N,6,1.0,5.007272727272728,4.338181818181819,0.7230303030303031,1.6666666666666667,433.81818181818187,0.4338181818181819,developing,occasional_2_3,recent_0_2,B,A,cautious_point_forecast,cautious_point_plus_range
43210M55R6027N,6,17.0,16.68350839614868,11.743711471557617,1.9572852452596028,8.846153846153847,69.08065571504481,0.22125833207282464,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
43210M55RH1QC8,6,26.0,6.384226322174072,19.615773677825928,3.269295612970988,4.875,75.44528337625357,0.6706247411222539,established,recurring_4_6,recent_0_2,B,C,point_forecast_priority,point_forecast_plus_range
43210M62S0009L,6,0.0,5.666666666666666,5.666666666666666,0.9444444444444443,1.4,,0.6746031746031745,established,rare_0_1,recent_0_2,B,B,inventory_policy_priority,inventory_policy_plus_range
43210M62S620CB,6,41.0,11.834018588066101,29.1659814119339,4.860996901988983,2.2,71.13654002910707,2.2095440463586287,developing,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
43210M68K1109L,6,17.0,8.389800667762756,8.659319758415222,1.4432199597358704,4.846153846153846,50.937175049501306,0.29780729327883043,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
43210M74T50QC8,6,19.0,12.0,15.0,2.5,,78.94736842105263,,new,rare_0_1,recent_0_2,C,B,inventory_policy_priority,inventory_policy_plus_range
43210M76M5127N,6,4.0,6.118500351905823,2.43940806388855,0.4065680106480916,2.1666666666666665,60.985201597213745,0.18764677414527306,established,recurring_4_6,recent_0_2,B,C,point_forecast_priority,point_forecast_plus_range
43210M76T50QC8,6,29.0,8.100000000000001,20.9,3.483333333333333,1.0,72.06896551724138,3.483333333333333,new,occasional_2_3,recent_3_5,C,B,cautious_point_forecast,cautious_point_plus_range
43210M79G5339M,6,37.0,15.845826864242554,23.550048112869263,3.925008018811544,6.076923076923077,63.64877868343044,0.6458873955006338,established,recurring_4_6,recent_0_2,A,A,point_forecast_priority,point_forecast_plus_range
43210M83P0027N,6,5.0,4.654766380786896,3.0015085339546204,0.50025142232577,3.1538461538461537,60.03017067909241,0.1586163046398783,established,recurring_4_6,recent_0_2,B,C,point_forecast_priority,point_forecast_plus_range
4325065DA1C48,6,8.0,6.534417726108032,8.356278484072021,1.3927130806786703,1.8333333333333333,104.45348105090027,0.7596616803701838,established,occasional_2_3,recent_0_2,C,C,cautious_point_forecast,cautious_point_plus_range
4325079P00ZH1,6,9.0,14.198023733391675,5.198023733391676,0.8663372888986127,3.3076923076923075,57.75581925990751,0.2619159245507434,established,occasional_2_3,recent_0_2,B,B,cautious_point_forecast,cautious_point_plus_range
43250M53M0027N,6,0.0,13.0,13.0,2.1666666666666665,3.3076923076923075,,0.6550387596899224,established,rare_0_1,recent_0_2,A,B,inventory_policy_priority,inventory_policy_plus_range
43250M53T0027N,6,36.0,16.703831051731136,22.944444431285,3.8240740718808333,,63.73456786468056,,cold_start,rare_0_1,no_history,C,C,inventory_policy_priority,inventory_policy_plus_range
43250M68K1027N,6,1.0,7.5822412967681885,6.5822412967681885,1.0970402161280315,5.0,658.2241296768188,0.2194080432256063,established,recurring_4_6,recent_0_2,B,B,point_forecast_priority,point_forecast_plus_range
43250M68K2027N,6,13.0,9.487539887428284,8.582890629768372,1.430481771628062,4.307692307692308,66.02223561360286,0.33207612555651433,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
43250M74L0027N,6,19.0,13.782343626022339,8.07673978805542,1.3461232980092366,6.384615384615385,42.50915677923905,0.21083858884482018,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
43250M74L1027N,6,9.0,4.912443697452545,4.087556302547455,0.6812593837579092,7.0,45.417292250527275,0.09732276910827274,established,recurring_4_6,recent_3_5,B,C,cautious_point_forecast,cautious_point_plus_range
43250M79G6027N,6,14.0,8.996618390083313,10.681480526924133,1.7802467544873555,4.769230769230769,76.29628947802952,0.3732775452957358,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
43250M79M0027N,6,8.0,11.07625663280487,11.163236498832703,1.8605394164721172,1.3846153846153846,139.54045623540878,1.343722911896529,established,recurring_4_6,recent_0_2,A,B,point_forecast_priority,point_forecast_plus_range
4325251K20DB7,6,16.0,22.22317887580281,12.0,2.0,6.6923076923076925,75.0,0.29885057471264365,established,occasional_2_3,stale_6_11,B,C,inventory_policy_priority,inventory_policy_plus_range
4325261J0027S,6,2.0,15.312217194570145,13.312217194570145,2.2187028657616907,4.666666666666667,665.6108597285073,0.4754363283775051,dormant,occasional_2_3,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
4325283S00CZ2,6,12.0,7.584430783154238,10.0,1.6666666666666667,3.3076923076923075,83.33333333333333,0.5038759689922481,established,occasional_2_3,stale_6_11,C,C,inventory_policy_priority,inventory_policy_plus_range
43402M74L21000,6,11.0,7.2068745493888855,7.240295469760895,1.2067159116268158,4.0,65.82086790691723,0.30167897790670395,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
4342386G01000,6,26.0,15.268864393234253,20.521414041519165,3.4202356735865274,6.0,78.92851554430447,0.5700392789310879,established,recurring_4_6,recent_0_2,A,C,point_forecast_priority,point_forecast_plus_range
4345965J00000,6,3.0,5.749999999999999,6.083333333333333,1.0138888888888888,1.7692307692307692,202.77777777777774,0.5730676328502415,dormant,rare_0_1,dormant_12_plus,C,C,inventory_policy_priority,inventory_policy_plus_range
44119M53M00000,6,0.0,3.0673469387755103,3.0673469387755103,0.5112244897959184,0.9230769230769232,,0.5538265306122448,established,occasional_2_3,recent_0_2,B,C,cautious_point_forecast,cautious_point_plus_range
48150M53M10C48,6,0.0,4.999999999999999,4.999999999999999,0.8333333333333331,1.3,,0.6410256410256409,established,rare_0_1,recent_0_2,B,B,inventory_policy_priority,inventory_policy_plus_range
