sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,selection_score,champion_quality,sku_predictability_segment
01550M0612A,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,22.0,0.0,22.0,-22.0,9,0,0,100.0,under_100,sparse_lumpy
021620616A000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,83.0,0.0,83.0,-83.0,17,0,0,100.0,under_100,sparse_lumpy
083100012A000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,27.0,0.0,27.0,-27.0,12,0,0,100.0,under_100,sparse_lumpy
083161010A000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,20.0,0.0,20.0,-20.0,8,0,0,100.0,under_100,sparse_lumpy
083313124A000,06_intermittent_tournament,sba_croston,SBA Croston,105.50993883040388,192.33311044609667,31.0,33.914922268076204,59.62326423828996,2.914922268076205,19,108,0,105.50993883040388,under_200,repeatable_lumpy
0911605023000,06_intermittent_tournament,sba_croston,SBA Croston,106.79012345679013,143.13725490196077,34.0,16.5,48.66666666666666,-17.5,10,36,0,106.79012345679013,under_200,sparse_lumpy
0911912006XC0,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,8.0,0.0,8.0,-8.0,8,0,0,100.0,under_100,sparse_lumpy
0911912007000,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,104.57054771998202,101.85132319210426,839.0,31.361904901503756,854.5326015817548,-807.6380950984963,47,8,8,104.57054771998202,under_200,repeatable_lumpy
09136M05078000,07_clean_regression,direct_extra_trees_log1p,Direct Extra Trees log1p,120.34717215874268,286.57130415070174,37.0,78.904632491797,106.03138253575963,41.904632491797,13,162,18,120.34717215874268,under_200,sparse_lumpy
0914016023000,06_intermittent_tournament,sba_croston,SBA Croston,100.4040948275862,145.37898936170214,47.0,21.984375,68.328125,-25.015625,10,90,0,100.4040948275862,under_200,sparse_lumpy
0914806007000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.49610696271908,109.07388186853537,63.0,7.68138011248255,68.71654557717729,-55.31861988751745,13,8,0,100.49610696271908,under_200,sparse_lumpy
09148M06022000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,26.0,0.0,26.0,-26.0,14,0,0,100.0,under_100,sparse_lumpy
0915912024000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,33.0,0.0,33.0,-33.0,3,0,0,100.0,under_100,ultra_sparse
0915912051000,06_intermittent_tournament,aggregate_allocation,Aggregate Allocation,100.0,100.0,51.0,0.0,51.0,-51.0,9,0,0,100.0,under_100,sparse_lumpy
0915912079000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,113.0,0.0,113.0,-113.0,9,0,0,100.0,under_100,sparse_lumpy
0915912L02000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,50.0,0.0,50.0,-50.0,14,0,0,100.0,under_100,sparse_lumpy
0915918022000,06_intermittent_tournament,sba_croston,SBA Croston,122.2686991950388,113.5576727668135,190.0,171.72589364143033,215.75957825694564,-18.27410635856968,70,162,162,122.2686991950388,under_200,repeatable_lumpy
0915918024000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,113.67031676102776,15.0,2.050547514154162,17.05054751415416,-12.94945248584584,8,2,2,100.0,under_100,sparse_lumpy
0915924009000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,39.0,0.0,39.0,-39.0,27,0,0,100.0,under_100,repeatable_lumpy
0916435003000,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,100.0,100.0,75.0,0.0,75.0,-75.0,28,0,0,100.0,under_100,repeatable_lumpy
0924130010000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,39.0,0.0,39.0,-39.0,22,0,0,100.0,under_100,repeatable_lumpy
0928017002000,07_clean_regression,direct_extra_trees_log1p,Direct Extra Trees log1p,98.50205986885511,90.20359463063198,677.0,292.4291547179503,610.6783356493786,-384.5708452820496,103,162,160,98.50205986885511,under_100,high_volume_repeatable
0928022020000,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,101.69366974701582,104.565670534365,70.0,5.9507160582385055,73.1959693740555,-64.0492839417615,40,13,0,101.69366974701582,under_200,repeatable_lumpy
0928056004000,07_clean_regression,direct_extra_trees_log1p,Direct Extra Trees log1p,134.57087942741356,111.4159500778905,480.0,246.07994088907856,534.7965603738744,-233.9200591109214,72,162,153,134.57087942741356,under_200,repeatable_lumpy
0928314005000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,106.6675926604804,71.0,4.733990788941086,75.73399078894109,-66.26600921105891,23,6,0,100.0,under_100,repeatable_lumpy
0928326016000,06_intermittent_tournament,sba_croston,SBA Croston,110.77725695102968,97.28150171839776,339.0,182.81715584414425,329.7842908253684,-156.18284415585578,85,162,108,110.77725695102968,under_200,high_volume_repeatable
0928335036000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.29763322336838,134.27664563627883,180.0,67.94769682685518,241.6979621453019,-112.0523031731448,12,36,36,100.29763322336838,under_200,sparse_lumpy
0928340021000,06_intermittent_tournament,sba_croston,SBA Croston,97.62065866977248,96.21154903189128,716.0,111.07352594122509,688.8746910683415,-604.9264740587748,97,162,54,97.62065866977248,under_100,high_volume_repeatable
0928340027000,06_intermittent_tournament,sba_croston,SBA Croston,94.81371497465952,91.91995668281784,477.0,105.98689668067118,438.4581933770412,-371.0131033193288,110,162,0,94.81371497465952,under_100,high_volume_repeatable
0928345012000,06_intermittent_tournament,sba_croston,SBA Croston,93.9853749482804,93.06618950493824,357.0,76.74476914670998,332.2462965326296,-280.25523085329,108,162,0,93.9853749482804,under_100,high_volume_repeatable
0928906003000,06_intermittent_tournament,sba_croston,SBA Croston,91.8336497467921,86.10609265587061,3573.0,1255.7856641658182,3076.5706905942566,-2317.214335834182,110,162,162,91.8336497467921,under_100,high_volume_repeatable
0928948004000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,104.39529805348528,144.64387923841767,69.0,33.316000947173976,99.80427667450816,-35.683999052826024,17,29,19,104.39529805348528,under_200,sparse_lumpy
0930508011000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,38.0,0.0,38.0,-38.0,14,0,0,100.0,under_100,sparse_lumpy
0931912047000,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,103.25910623412504,106.06076292260607,600.0,36.36457753563647,636.3645775356365,-563.6354224643635,19,8,8,103.25910623412504,under_200,repeatable_lumpy
0932010024000,07_clean_regression,direct_extra_trees_log1p,Direct Extra Trees log1p,116.97584162359696,146.16302322655383,176.0,141.2258905134978,257.2469208787347,-34.7741094865022,35,162,68,116.97584162359696,under_200,repeatable_lumpy
0938019004000,06_intermittent_tournament,seasonal_sba_croston,Seasonal SBA Croston,122.04080328296492,186.22195936941455,48.0,82.27437450192691,89.386540497319,34.274374501926914,39,162,0,122.04080328296492,under_200,repeatable_lumpy
0938168001000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,40.0,0.0,40.0,-40.0,16,0,0,100.0,under_100,sparse_lumpy
0940307333000,06_intermittent_tournament,sba_croston,SBA Croston,127.04781395639108,148.55896806154956,93.0,125.23086354373096,138.1598402972411,32.23086354373097,52,162,0,127.04781395639108,under_200,repeatable_lumpy
09403M07311000,06_intermittent_tournament,sba_croston,SBA Croston,93.6345312186126,91.8061221377676,230.0,52.929824889471135,211.15408091686547,-177.07017511052885,107,162,0,93.6345312186126,under_100,high_volume_repeatable
09409063095ES,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,150.0,0.0,150.0,-150.0,9,0,0,100.0,under_100,sparse_lumpy
09409063145PK,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,106.7394859600588,113.68637485355436,431.0,58.988275618819245,489.9882756188192,-372.0117243811808,24,16,16,106.7394859600588,under_200,repeatable_lumpy
0940906322000,06_intermittent_tournament,aggregate_allocation,Aggregate Allocation,100.0,100.0,36.0,0.0,36.0,-36.0,12,0,0,100.0,under_100,sparse_lumpy
09409073255PK,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,40.0,0.0,40.0,-40.0,9,0,0,100.0,under_100,sparse_lumpy
0940907332000,06_intermittent_tournament,sba_croston,SBA Croston,350.62074127654734,116.24746729927338,1311.0,1080.6764210314373,1524.004296293474,-230.3235789685625,75,162,162,350.62074127654734,over_200,repeatable_lumpy
0940908322000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,31.0,0.0,31.0,-31.0,12,0,0,100.0,under_100,sparse_lumpy
0940908327000,06_intermittent_tournament,sba_croston,SBA Croston,95.56909305595627,96.31480776780768,1655.0,525.3687962977544,1594.010068557217,-1129.6312037022458,99,162,162,95.56909305595627,under_100,high_volume_repeatable
0940908352000,08_tuned_capped_full_coverage,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,96.5738952690188,121.2446244530205,30.0,14.610131463794623,36.37338733590615,-15.389868536205372,7,26,0,96.5738952690188,under_100,sparse_lumpy
0940909309000,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,100.38892914549602,136.9018775359581,39.0,14.39173223902366,53.39173223902366,-24.60826776097634,16,8,8,100.38892914549602,under_200,sparse_lumpy
0940910313000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,23.0,0.0,23.0,-23.0,11,0,0,100.0,under_100,sparse_lumpy
0940910318000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,62.0,0.0,62.0,-62.0,12,0,0,100.0,under_100,sparse_lumpy
0940915304000,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,105.59322191994116,161.0513340431892,169.0,121.15773867666412,272.1767545329898,-47.84226132333588,28,73,56,105.59322191994116,under_200,repeatable_lumpy
09409M06L05000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.13020073708265,175.77268778800325,137.0,115.7874398495538,240.80858226956445,-21.21256015044621,22,18,18,100.13020073708265,under_200,repeatable_lumpy
09409M07308P4Z,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,26.0,0.0,26.0,-26.0,7,0,0,100.0,under_100,sparse_lumpy
09409M07308R8J,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,68.0,0.0,68.0,-68.0,11,0,0,100.0,under_100,sparse_lumpy
09409M07L025PK,07_clean_regression,direct_extra_trees_log1p,Direct Extra Trees log1p,144.27522327115517,127.14786903140076,704.0,322.8338459073011,895.1209979810612,-381.1661540926989,32,162,155,144.27522327115517,under_200,repeatable_lumpy
09409M08308R8J,08_tuned_capped_full_coverage,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,97.15901421221317,226.1014371386289,106.0,141.31405516440705,239.66752336694665,35.314055164407044,5,162,46,97.15901421221317,under_100,sparse_lumpy
09409M15L01000,06_intermittent_tournament,sba_croston,SBA Croston,114.97290275590898,91.060059987375,1494.0,947.818463066777,1360.4372962113823,-546.181536933223,97,162,162,114.97290275590898,under_200,high_volume_repeatable
0944829004000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,8.0,0.0,8.0,-8.0,8,0,0,100.0,under_100,sparse_lumpy
0947112236000,06_intermittent_tournament,sba_croston,SBA Croston,104.69393392843922,121.6982067249648,168.0,75.24064704388599,204.45298729794084,-92.759352956114,47,162,0,104.69393392843922,under_200,repeatable_lumpy
09471M12182000,06_intermittent_tournament,tsb,TSB,121.80537930492947,127.30643194887212,134.0,69.30868596946516,170.59061881148864,-64.69131403053483,39,162,0,121.80537930492947,under_200,repeatable_lumpy
1161054G30000,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,104.52028263241648,140.0490498784747,57.0,27.67595903423131,79.82795843073059,-29.32404096576869,20,53,0,104.52028263241648,under_200,repeatable_lumpy
1161060R00000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,52.0,0.0,52.0,-52.0,40,0,0,100.0,under_100,repeatable_lumpy
1161061M01000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,32.0,0.0,32.0,-32.0,17,0,0,100.0,under_100,sparse_lumpy
1161073K00000,06_intermittent_tournament,sba_croston,SBA Croston,132.93465584921313,198.3260380504023,89.0,101.29921405313604,176.51017386485805,12.29921405313603,12,162,0,132.93465584921313,under_200,sparse_lumpy
11610M65L00000,06_intermittent_tournament,sba_croston,SBA Croston,104.44284675084516,110.20603475529626,171.0,56.49386794807012,188.4523194315566,-114.50613205192988,69,90,0,104.44284675084516,under_200,repeatable_lumpy
11610M67P10000,06_intermittent_tournament,sba_croston,SBA Croston,87.9144297652408,92.54430853972995,192.0,65.69884407749807,177.6850723962815,-126.30115592250192,100,162,0,87.9144297652408,under_100,high_volume_repeatable
11610M76M00000,06_intermittent_tournament,sba_croston,SBA Croston,108.8134192604322,98.6751799632692,135.0,82.31343671279836,133.21149295041343,-52.68656328720163,82,162,0,108.8134192604322,under_200,repeatable_lumpy
11610M79F30000,06_intermittent_tournament,sba_croston,SBA Croston,146.53175299394098,296.75454766395217,37.0,112.8100954294226,109.7991826356623,75.8100954294226,29,162,0,146.53175299394098,under_200,repeatable_lumpy
11610M79G50000,06_intermittent_tournament,sba_croston,SBA Croston,120.01803273629226,189.6205310679936,84.0,150.37212002239556,159.2812460971146,66.37212002239553,39,162,36,120.01803273629226,under_200,repeatable_lumpy
11620M65L10000,06_intermittent_tournament,sba_croston,SBA Croston,137.73621196695427,220.8173947214891,60.0,147.8349988198923,132.4904368328935,87.83499881989229,41,162,36,137.73621196695427,under_200,repeatable_lumpy
11620M67P00000,07_clean_regression,direct_extra_trees_log1p,Direct Extra Trees log1p,130.24318884904883,262.61428310697244,38.0,90.18545393329512,99.79342758064954,52.18545393329512,23,162,4,130.24318884904883,under_200,repeatable_lumpy
11620M68K00000,06_intermittent_tournament,sba_croston,SBA Croston,96.90507607248897,110.6194592131554,109.0,127.98977247609128,120.57521054233938,18.989772476091293,76,144,72,96.90507607248897,under_100,repeatable_lumpy
11620M76M00000,06_intermittent_tournament,sba_croston,SBA Croston,106.97627243829618,130.7043216453686,76.0,63.92615413644401,99.33528445048016,-12.073845863555984,50,162,0,106.97627243829618,under_200,repeatable_lumpy
11620M79F40000,06_intermittent_tournament,sba_croston,SBA Croston,107.1644529495021,163.1548612831747,89.0,108.59834846477568,145.2078265420255,19.598348464775704,46,162,0,107.1644529495021,under_200,repeatable_lumpy
11710M65L00000,06_intermittent_tournament,sba_croston,SBA Croston,95.23220709969296,95.807907353329,189.0,61.54182062047276,181.07694489779183,-127.45817937952724,96,162,0,95.23220709969296,under_100,high_volume_repeatable
11710M68K00000,06_intermittent_tournament,sba_croston,SBA Croston,100.34556164031667,98.99161371707643,185.0,116.09595137443526,183.13448537659144,-68.90404862556474,89,144,18,100.34556164031667,under_200,high_volume_repeatable
11710M68K10000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,115.19454860849238,145.6745919968538,84.0,49.83125843306206,122.3666572773572,-34.16874156693794,19,50,21,115.19454860849238,under_200,repeatable_lumpy
11710M76M00000,06_intermittent_tournament,sba_croston,SBA Croston,112.88557841785412,105.38316017714372,157.0,105.06214824754947,165.45156147811565,-51.93785175245052,73,162,0,112.88557841785412,under_200,repeatable_lumpy
11710M79F70000,06_intermittent_tournament,sba_croston,SBA Croston,113.6148828228906,169.81953515840416,57.0,71.56169595488487,96.7971350402904,14.56169595488486,38,162,0,113.6148828228906,under_200,repeatable_lumpy
11710M79F80000,06_intermittent_tournament,sba_croston,SBA Croston,112.56931687780757,157.45881324334567,80.0,126.18301663229514,125.96705059467652,46.18301663229512,58,162,18,112.56931687780757,under_200,repeatable_lumpy
1172080JA0000,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,115.96970491505952,175.1241428489777,61.0,74.31808771121621,106.8257271378764,13.3180877112162,33,108,2,115.96970491505952,under_200,repeatable_lumpy
1194152R00000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,18.0,0.0,18.0,-18.0,6,0,0,100.0,under_100,sparse_lumpy
13870M71L00000,06_intermittent_tournament,hurdle_random_forest,Hurdle Random Forest,100.0,100.0,8.0,0.0,8.0,-8.0,8,0,0,100.0,under_100,sparse_lumpy
1428180JA0000,06_intermittent_tournament,sba_croston,SBA Croston,102.76778015328377,98.54389272663352,213.0,95.73293865523196,209.89849150772935,-117.26706134476802,82,162,0,102.76778015328377,under_200,high_volume_repeatable
1435772J00000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,30.0,0.0,30.0,-30.0,11,0,0,100.0,under_100,sparse_lumpy
1591063A0V000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,18.0,0.0,18.0,-18.0,6,0,0,100.0,under_100,sparse_lumpy
15910M79GB1000,07_clean_regression,direct_extra_trees_log1p,Direct Extra Trees log1p,122.42898982127647,136.14723196571154,132.0,116.6660464890316,179.71434619473922,-15.333953510968405,47,162,8,122.42898982127647,under_200,repeatable_lumpy
15910M79GC0000,06_intermittent_tournament,sba_croston,SBA Croston,144.63447189633342,134.07377048201144,240.0,185.17532902763924,321.7770491568275,-54.82467097236078,52,162,126,144.63447189633342,under_200,repeatable_lumpy
1711279P01000,06_intermittent_tournament,sba_croston,SBA Croston,119.42473327498072,135.64194890049976,64.0,67.2096815693013,86.81084729631985,3.209681569301309,53,162,0,119.42473327498072,under_200,repeatable_lumpy
1770054P30000,06_intermittent_tournament,sba_croston_tuned,SBA Croston Tuned,94.47201932293493,85.7547100204361,109.0,117.96874250423376,93.47263392227536,8.968742504233777,89,162,0,94.47201932293493,under_100,repeatable_lumpy
1770079P21000,06_intermittent_tournament,sba_croston,SBA Croston,99.62675009107028,99.42750499836508,99.0,47.27044520852256,98.4332299483814,-51.72955479147744,83,162,0,99.62675009107028,under_100,repeatable_lumpy
1770080J00000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,24.0,0.0,24.0,-24.0,6,0,0,100.0,under_100,sparse_lumpy
1770081P00000,06_intermittent_tournament,sba_croston,SBA Croston,114.17845988967692,122.83422761724658,75.0,82.98645742628574,92.12567071293492,7.986457426285737,64,162,0,114.17845988967692,under_200,repeatable_lumpy
17700M50U00000,06_intermittent_tournament,aggregate_allocation,Aggregate Allocation,101.15317057226464,100.4912088660088,70.0,4.7808130568548695,70.34384620620617,-65.21918694314513,43,54,0,101.15317057226464,under_200,repeatable_lumpy
17700M60M00000,06_intermittent_tournament,sba_croston,SBA Croston,90.61974753113562,92.92260413977112,136.0,86.3168479766988,126.3747416300887,-49.68315202330121,85,162,0,90.61974753113562,under_100,repeatable_lumpy
17700M67L00000,06_intermittent_tournament,sba_croston,SBA Croston,97.69714316727428,102.18964301957136,215.0,37.16545986888028,219.70773249207843,-177.83454013111975,97,90,0,97.69714316727428,under_100,high_volume_repeatable
17700M67P00000,06_intermittent_tournament,sba_croston,SBA Croston,94.4135533172886,94.03276849475829,217.0,59.45973235656075,204.05110763362543,-157.54026764343922,102,162,0,94.4135533172886,under_100,high_volume_repeatable
17700M79F02000,06_intermittent_tournament,sba_croston,SBA Croston,114.370036208823,137.60500134006097,63.0,63.84274203484843,86.69115084423841,0.8427420348484276,52,162,0,114.370036208823,under_200,repeatable_lumpy
1776071L00000,06_intermittent_tournament,sba_croston,SBA Croston,118.78681156732964,171.57658658980984,39.0,52.63833503396281,66.91486877002583,13.638335033962813,39,162,0,118.78681156732964,under_200,repeatable_lumpy
17760M67P00000,06_intermittent_tournament,seasonal_sba_croston,Seasonal SBA Croston,83.06157266730968,73.9166746226807,132.0,177.05015275870468,97.57001050193853,45.050152758704655,108,162,60,83.06157266730968,under_100,repeatable_lumpy
1781254G00000,06_intermittent_tournament,sba_croston,SBA Croston,94.93936110626824,94.21722010376858,178.0,84.26301384732342,167.7066517847081,-93.73698615267658,91,162,0,94.93936110626824,under_100,high_volume_repeatable
17861M68P00000,07_clean_regression,direct_extra_trees_log1p,Direct Extra Trees log1p,94.82611568889232,101.91553983500364,175.0,197.92086738643133,178.35219471125637,22.920867386431304,82,162,112,94.82611568889232,under_100,high_volume_repeatable
1787880G00000,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,105.45321949535912,190.8577419655846,20.0,26.300123926016614,38.17154839311692,6.300123926016614,19,28,4,105.45321949535912,under_200,repeatable_lumpy
17878M74L00000,06_intermittent_tournament,sba_croston,SBA Croston,86.0367604528325,97.25824204317736,129.0,105.99212404051576,125.4631322356988,-23.00787595948424,78,162,0,86.0367604528325,under_100,repeatable_lumpy
17920M76M00000,06_intermittent_tournament,sba_croston,SBA Croston,91.69569043118273,88.13301962431458,340.0,110.60014525379822,299.6522667226696,-229.39985474620175,110,162,0,91.69569043118273,under_100,high_volume_repeatable
1793160A10000,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,99.6278698988901,116.8162454087806,26.0,6.191610326861331,30.372223806282957,-19.808389673138667,16,8,0,99.6278698988901,under_100,sparse_lumpy
1793161M10000,06_intermittent_tournament,sba_croston,SBA Croston,121.05036018100564,137.72719925318904,62.0,56.784966916749454,85.3908635369772,-5.215033083250553,48,162,0,121.05036018100564,under_200,repeatable_lumpy
1793163J01000,06_intermittent_tournament,sba_croston,SBA Croston,108.03488864150684,110.05736603934749,126.0,65.93188181694296,138.67228120957782,-60.06811818305704,65,144,0,108.03488864150684,under_200,repeatable_lumpy
1793165D00000,06_intermittent_tournament,sba_croston,SBA Croston,138.53403084837936,192.80061892867656,47.0,75.25478867367966,90.61629089647798,28.25478867367967,35,162,0,138.53403084837936,under_200,repeatable_lumpy
1793168P00000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,33.0,0.0,33.0,-33.0,9,0,0,100.0,under_100,sparse_lumpy
17931M71P00000,06_intermittent_tournament,sba_croston,SBA Croston,89.25852198203832,87.14409966197817,172.0,75.03871401208269,149.88785141860245,-96.96128598791732,105,162,0,89.25852198203832,under_100,high_volume_repeatable
1793276G00000,06_intermittent_tournament,sba_croston,SBA Croston,105.91451034055856,126.16695313199828,85.0,81.5152995252212,107.24191016219854,-3.4847004747788133,59,162,0,105.91451034055856,under_200,repeatable_lumpy
2371081A40000,06_intermittent_tournament,hurdle_random_forest,Hurdle Random Forest,100.0,100.0,3.0,0.0,3.0,-3.0,3,0,0,100.0,under_100,ultra_sparse
27431M79F00000,06_intermittent_tournament,sba_croston,SBA Croston,95.07766689898178,95.22449279199918,208.0,114.68561080550047,198.0669450073583,-93.31438919449953,88,162,0,95.07766689898178,under_100,high_volume_repeatable
2811380J015PK,07_clean_regression,direct_extra_trees_log1p,Direct Extra Trees log1p,98.1123634327877,96.31173606087884,180.0,114.76388823476232,173.36112490958192,-65.23611176523768,84,162,4,98.1123634327877,under_100,high_volume_repeatable
28113M62S015PK,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,46.0,0.0,46.0,-46.0,23,0,0,100.0,under_100,repeatable_lumpy
2818060B00000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,60.0,0.0,60.0,-60.0,6,0,0,100.0,under_100,sparse_lumpy
2818084A20000,06_intermittent_tournament,sba_croston,SBA Croston,121.96390917834589,173.82351331145608,41.0,49.16705581024165,71.267640457697,8.167055810241651,32,162,0,121.96390917834589,under_200,repeatable_lumpy
2824178K00000,06_intermittent_tournament,sba_croston,SBA Croston,172.02635747335077,717.776302210635,15.0,114.51400114062244,107.66644533159524,99.51400114062244,15,162,0,172.02635747335077,under_200,sparse_lumpy
28300M55R42000,06_intermittent_tournament,sba_croston,SBA Croston,120.3104332070256,129.74924738244275,112.0,86.12261718162138,145.3191570683359,-25.87738281837864,49,162,0,120.3104332070256,under_200,repeatable_lumpy
2961081A00000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,90.0,0.0,90.0,-90.0,11,0,0,100.0,under_100,sparse_lumpy
33690M60M00000,06_intermittent_tournament,sba_croston,SBA Croston,90.1644029589774,82.89520702101208,166.0,99.5311328115582,137.60604365488007,-66.46886718844178,103,162,0,90.1644029589774,under_100,high_volume_repeatable
3495561M00000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,92.6735601335098,488.5161615118796,66.0,294.1602197118998,322.4206665978405,228.16021971189977,11,100,100,92.6735601335098,under_100,sparse_lumpy
3512052R21000,06_intermittent_tournament,sba_croston,SBA Croston,104.42304400200068,107.7201270545334,106.0,61.51476088395647,114.18333467780542,-44.48523911604354,72,162,0,104.42304400200068,under_200,repeatable_lumpy
3512052S10000,07_clean_regression,direct_random_forest,Direct Random Forest,70.53696265435858,67.96942454729547,471.0,282.2387997597538,320.13598961776165,-188.76120024024615,133,162,161,70.53696265435858,under_100,high_volume_repeatable
3512062R60000,06_intermittent_tournament,sba_croston,SBA Croston,116.90064875127804,165.49644169706718,56.0,73.2013943024578,92.67800735035762,17.20139430245779,40,162,0,116.90064875127804,under_200,repeatable_lumpy
3512065J12000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,27.0,0.0,27.0,-27.0,27,0,0,100.0,under_100,repeatable_lumpy
3512080G21000,06_intermittent_tournament,sba_croston,SBA Croston,102.24121779013876,104.17644222822707,97.0,63.53709494269087,101.05114896138028,-33.462905057309136,75,162,0,102.24121779013876,under_200,repeatable_lumpy
3512150A30000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,104.30475059790882,179.61464525255184,77.0,67.84328455946476,138.30327684446493,-9.15671544053524,11,60,43,104.30475059790882,under_200,sparse_lumpy
35121M66L10000,06_intermittent_tournament,sba_croston,SBA Croston,99.24022441039536,127.49408522667969,107.0,108.68128095735902,136.41867119254724,1.6812809573590144,60,162,0,99.24022441039536,under_100,repeatable_lumpy
