trial_id,recipe,candidate_id,architecture,training_scope,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,abs_bias
c_only__tsb_a0.40_b0.20__w36,classical__s0.75,c_only__tsb_a0.40_b0.20__w36__classical__s0.75,classical,c_only,35,35,1,15,25,78.39946626059199,105.39277543982602,0.3887915373045476,89.67804857591035,278.0,313.3323409939971,12.709475177696797,12.709475177696797
c_only__tsb_a0.40_b0.20__w48,classical__s0.75,c_only__tsb_a0.40_b0.20__w48__classical__s0.75,classical,c_only,35,35,1,15,25,78.39946626059199,105.39277543982602,0.3887915373045476,89.67804857591035,278.0,313.3323409939971,12.709475177696797,12.709475177696797
c_only__tsb_a0.40_b0.40__w36,classical__s0.75,c_only__tsb_a0.40_b0.40__w36__classical__s0.75,classical,c_only,35,35,2,10,24,85.64826881962894,108.12106015452936,0.41387178507929046,94.06977816208985,278.0,299.0834180142181,7.583963314466951,7.583963314466951
c_only__tsb_a0.40_b0.40__w48,classical__s0.75,c_only__tsb_a0.40_b0.40__w48__classical__s0.75,classical,c_only,35,35,2,10,24,85.64826881962894,108.12106015452936,0.41387178507929046,94.06977816208985,278.0,299.0834180142181,7.583963314466951,7.583963314466951
pooled_transfer__direct_d2_base_p135__w36,direct__p1.00__t0.00__s0.75__none__b0.00,pooled_transfer__direct_d2_base_p135__w36__direct__p1.00__t0.00__s0.75__none__b0.00,direct,pooled_transfer,35,35,0,8,21,92.63627556237307,128.2715292913573,0.4911138594150543,96.97722806561765,278.0,386.25200244784355,38.939569225843,38.939569225843
pooled_transfer__direct_d2_base_p135__w48,direct__p1.00__t0.00__s0.75__none__b0.00,pooled_transfer__direct_d2_base_p135__w48__direct__p1.00__t0.00__s0.75__none__b0.00,direct,pooled_transfer,35,35,0,8,21,92.63627556237307,128.2715292913573,0.4911138594150543,96.97722806561765,278.0,386.25200244784355,38.939569225843,38.939569225843
pooled_transfer__direct_d2_fast_p135__w36,direct__p1.00__t0.00__s0.75__none__b0.00,pooled_transfer__direct_d2_fast_p135__w36__direct__p1.00__t0.00__s0.75__none__b0.00,direct,pooled_transfer,35,35,0,8,21,95.40838971734047,129.44211842758315,0.5115690737962723,97.43254690719165,278.0,385.74762457609177,38.758138336723654,38.758138336723654
pooled_transfer__direct_d2_fast_p135__w48,direct__p1.00__t0.00__s0.75__none__b0.00,pooled_transfer__direct_d2_fast_p135__w48__direct__p1.00__t0.00__s0.75__none__b0.00,direct,pooled_transfer,35,35,0,8,21,95.40838971734047,129.44211842758315,0.5115690737962723,97.43254690719165,278.0,385.74762457609177,38.758138336723654,38.758138336723654
pooled_transfer__hurdle_d1_sqrt_log__w36,expected__p1.00__t0.00__s0.75__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w36__expected__p1.00__t0.00__s0.75__none__b0.00,hurdle,pooled_transfer,35,35,6,16,29,73.53566123566146,86.1755835192373,0.3257871805414982,75.80286978951145,278.0,267.1104332644925,-3.9171103365134945,3.9171103365134945
pooled_transfer__hurdle_d1_sqrt_log__w48,expected__p1.00__t0.00__s0.75__none__b0.00,pooled_transfer__hurdle_d1_sqrt_log__w48__expected__p1.00__t0.00__s0.75__none__b0.00,hurdle,pooled_transfer,35,35,6,16,29,73.53566123566146,86.1755835192373,0.3257871805414982,75.80286978951145,278.0,267.1104332644925,-3.9171103365134945,3.9171103365134945
pooled_transfer__hurdle_d2_full_log__w36,soft__p0.50__t0.00__s0.75__none__b0.00,pooled_transfer__hurdle_d2_full_log__w36__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,pooled_transfer,35,35,3,20,31,68.75873921315637,85.84582880166023,0.32988819119619495,73.8281323956166,278.0,240.71335841631122,-13.412461001326898,13.412461001326898
pooled_transfer__hurdle_d2_full_log__w48,soft__p0.50__t0.00__s0.75__none__b0.00,pooled_transfer__hurdle_d2_full_log__w48__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,pooled_transfer,35,35,3,20,31,68.75873921315637,85.84582880166023,0.32988819119619495,73.8281323956166,278.0,240.71335841631122,-13.412461001326898,13.412461001326898
